TaskID,Input1,Output1_1,Output1_2,Output2_1,Output2_2
219,0.8582677,-0.57968533,-0.55437475,-0.81593215,-0.57814765
219,0.86614174,-0.59710026,-0.57316875,-0.8200528,-0.5722879
219,0.87401575,-0.61402696,-0.5966242,-0.8224167,-0.5688855
219,0.88188976,-0.63105685,-0.6123932,-0.8232646,-0.5676578
219,0.8897638,-0.64536613,-0.6187616,-0.82438916,-0.56602347
219,0.8976378,-0.66948456,-0.62003326,-0.8275756,-0.5613543
219,0.9055118,-0.67812157,-0.6101668,-0.83255583,-0.55394113
219,0.9133858,-0.6658646,-0.5898544,-0.8376802,-0.546161
219,0.9212598,-0.65950644,-0.5718164,-0.8420033,-0.5394724
219,0.92913383,-0.6516966,-0.5680633,-0.8449928,-0.53477764
219,0.93700784,-0.6394793,-0.5760887,-0.8463284,-0.5326615
219,0.9448819,-0.63186544,-0.5758631,-0.8461977,-0.53286904
219,0.9527559,-0.6365222,-0.57944614,-0.84522456,-0.5344113
219,0.96062994,-0.6429807,-0.5904924,-0.8443536,-0.5357863
219,0.96850395,-0.6442599,-0.58783257,-0.8436259,-0.53693146
219,0.97637796,-0.66237926,-0.6118556,-0.8430208,-0.53788096
219,0.984252,-0.685911,-0.6326052,-0.84219724,-0.53916955
219,0.992126,-0.69578516,-0.63543826,-0.8415733,-0.54014295
219,1.0,-0.697395,-0.6427604,-0.84120274,-0.54071987
220,0.0,0.7951369,0.6895214,0.822226,0.5691612
220,0.007874016,0.7850093,0.7052946,0.8345045,0.55100113
220,0.015748031,0.776353,0.7497266,0.83636117,0.5481788
220,0.023622047,0.7820915,0.7839444,0.8300819,0.5576415
220,0.031496063,0.79530317,0.78210527,0.82491744,0.5652532
220,0.03937008,0.8053562,0.7707323,0.826207,0.5633667
220,0.047244094,0.78629595,0.7700709,0.8283718,0.56017864
220,0.05511811,0.76112926,0.78652924,0.82501173,0.5651156
220,0.062992126,0.75955164,0.8299048,0.81580096,0.5783328
220,0.070866145,0.7573632,0.874156,0.8040334,0.59458417
220,0.07874016,0.756627,0.8849382,0.79252696,0.6098369
220,0.08661418,0.7419282,0.86916786,0.7838616,0.6209356
220,0.09448819,0.71730494,0.8451417,0.77987576,0.62593436
220,0.10236221,0.7165282,0.8368894,0.77828354,0.62791306
220,0.11023622,0.7183989,0.86458606,0.7753927,0.6314794
220,0.11811024,0.7137993,0.89633244,0.7692694,0.63892454
220,0.12598425,0.7080682,0.918285,0.76003075,0.64988714
220,0.13385826,0.69393826,0.92565864,0.7491102,0.66244537
220,0.14173229,0.6863191,0.90310425,0.7416986,0.6707333
220,0.1496063,0.70262635,0.8878491,0.7424713,0.6698779
220,0.15748031,0.72040665,0.8781455,0.74887604,0.66271013
220,0.16535433,0.73114586,0.87932175,0.7549576,0.6557736
220,0.17322835,0.736588,0.893374,0.7575867,0.6527345
220,0.18110237,0.7365427,0.8924796,0.7584585,0.65172136
220,0.18897638,0.7397134,0.86799824,0.7615577,0.64809716
220,0.19685039,0.75093335,0.83020765,0.7689256,0.63933825
220,0.20472442,0.76523,0.797135,0.78042746,0.62524635
220,0.21259843,0.7914125,0.76532197,0.79526347,0.60626394
220,0.22047244,0.81076163,0.7276582,0.8125661,0.58286905
220,0.22834645,0.8144948,0.68435705,0.8305845,0.5568926
220,0.23622048,0.8240604,0.66553026,0.8452135,0.53442883
220,0.24409449,0.8229089,0.67941684,0.8537977,0.5206049
220,0.2519685,0.8224351,0.6869657,0.85766935,0.5142016
220,0.25984251,0.82603073,0.67588115,0.8601949,0.5099654
220,0.26771653,0.82902986,0.66200924,0.86344135,0.50444925
220,0.27559054,0.83685935,0.65063715,0.8682969,0.49604478
220,0.28346458,0.8396801,0.63152146,0.87391424,0.48608017
220,0.2913386,0.84872854,0.6265684,0.8789951,0.47683075
220,0.2992126,0.85893106,0.6318709,0.8828895,0.46958077
220,0.30708662,0.8529541,0.623176,0.88525957,0.46509725
220,0.31496063,0.8399118,0.6225043,0.8862459,0.46321505
220,0.32283464,0.83341956,0.6309282,0.88621414,0.46327585
220,0.33070865,0.83248526,0.6377323,0.8853214,0.4649796
220,0.33858266,0.8359964,0.6412833,0.88374114,0.4679761
220,0.3464567,0.83685625,0.6558619,0.8816776,0.4718522
220,0.35433072,0.8363888,0.67036873,0.8793408,0.47619298
220,0.36220473,0.8365471,0.6729069,0.8768747,0.48071906
220,0.37007874,0.83470297,0.67980504,0.8744642,0.48509002
220,0.37795275,0.8331201,0.68145615,0.8721036,0.48932132
220,0.38582677,0.8264673,0.6837386,0.8700055,0.49304202
220,0.39370078,0.8251311,0.6865356,0.86818314,0.49624398
220,0.4015748,0.8239557,0.68039244,0.8667828,0.4986859
220,0.40944883,0.8162846,0.675621,0.86589074,0.5002332
220,0.41732284,0.8158415,0.6769605,0.86536497,0.5011422
220,0.42519686,0.8141241,0.6782605,0.86518764,0.5014483
220,0.43307087,0.81761813,0.67327195,0.8653426,0.5011807
220,0.44094488,0.82820106,0.67466235,0.86582947,0.50033927
220,0.4488189,0.82999665,0.6753781,0.86654854,0.49909282
220,0.4566929,0.8320557,0.67646974,0.8675636,0.49732628
220,0.46456692,0.83143926,0.6685939,0.86905843,0.4947094
220,0.47244096,0.8327855,0.6425846,0.87133867,0.49068207
220,0.48031497,0.83871686,0.635022,0.874432,0.4851481
220,0.48818898,0.8453753,0.6281074,0.8785046,0.4777339
220,0.496063,0.85430443,0.6117808,0.88342655,0.4685697
220,0.503937,0.8594369,0.59132224,0.88890904,0.45808378
220,0.511811,0.8685789,0.57559574,0.89445156,0.4471648
220,0.51968503,0.8727117,0.5670407,0.89963144,0.4366501
220,0.52755904,0.87474436,0.5585395,0.90427727,0.4269457
220,0.53543305,0.877072,0.5479278,0.90823156,0.418468
220,0.54330707,0.8693314,0.53737,0.91159916,0.41108027
220,0.5511811,0.8682064,0.5286326,0.9144277,0.40474927
220,0.5590551,0.8692712,0.5198073,0.9169066,0.3991019
220,0.56692916,0.86949426,0.51808834,0.9190779,0.39407596
220,0.5748032,0.8739704,0.5130533,0.9210931,0.38934237
220,0.5826772,0.87811357,0.50831926,0.92295533,0.3849071
220,0.5905512,0.8859947,0.503863,0.92463547,0.38085335
220,0.5984252,0.8922584,0.5085188,0.9261493,0.37715712
220,0.6062992,0.8935468,0.5132924,0.9273475,0.37420136
220,0.61417323,0.896929,0.5089023,0.9282152,0.3720437
220,0.62204725,0.8952734,0.50432765,0.9287146,0.37079543
220,0.62992126,0.88692623,0.49955785,0.92889243,0.37034956
220,0.63779527,0.879353,0.5037571,0.92872363,0.37077272
220,0.6456693,0.8724134,0.50799626,0.9282225,0.37202564
220,0.6535433,0.87118036,0.50892794,0.927549,0.3737015
220,0.6614173,0.8635193,0.5065054,0.9268238,0.37549654
220,0.6692913,0.86275136,0.50778425,0.9260785,0.37733087
220,0.6771653,0.8821899,0.5217646,0.9253734,0.37905693
220,0.68503934,0.8843293,0.5266044,0.9247211,0.38064533
220,0.6929134,0.88444203,0.5263912,0.9242093,0.38188633
220,0.7007874,0.8889795,0.52750576,0.923857,0.38273796
220,0.70866144,0.8880907,0.5253169,0.92355406,0.38346824
220,0.71653545,0.8917442,0.5323726,0.92337584,0.38389724
220,0.72440946,0.89161634,0.5348973,0.92321616,0.38428098
220,0.7322835,0.88089,0.5244657,0.9231561,0.3844254
220,0.7401575,0.8751099,0.5185058,0.9231945,0.38433307
220,0.7480315,0.88255024,0.52389073,0.92322767,0.3842534
220,0.7559055,0.8795957,0.5227454,0.92326707,0.38415867
220,0.7637795,0.8833308,0.5220965,0.9233062,0.38406464
220,0.77165353,0.8866668,0.52812266,0.9233451,0.3839711
220,0.77952754,0.8852219,0.52699697,0.9233482,0.38396376
220,0.78740156,0.8905389,0.52708507,0.9233866,0.38387144
220,0.79527557,0.8900342,0.52734935,0.9231995,0.3843211
220,0.8031496,0.889817,0.5357145,0.9230456,0.38469067
220,0.8110236,0.8843091,0.5354337,0.92289144,0.38506022
220,0.81889766,0.8850273,0.5275983,0.9227756,0.38533777
220,0.8267717,0.88667977,0.52868265,0.92258227,0.3858004
220,0.8346457,0.88288814,0.5302876,0.92231405,0.38644114
220,0.8425197,0.88493764,0.53158677,0.92200196,0.38718522
220,0.8503937,0.8807746,0.5325103,0.92161065,0.38811564
220,0.8582677,0.8701771,0.5337352,0.92113674,0.38923907
220,0.86614174,0.86561203,0.534797,0.9205406,0.3906469
220,0.87401575,0.86565727,0.5274613,0.91985637,0.39225534
220,0.88188976,0.85957223,0.52810377,0.9191003,0.39402375
220,0.8897638,0.8544379,0.53668696,0.918376,0.3957089
220,0.8976378,0.85647404,0.53697395,0.91769624,0.3972828
220,0.9055118,0.8612926,0.5358507,0.9170865,0.39868835
220,0.9133858,0.8622268,0.54235303,0.91654,0.39994302
220,0.9212598,0.86731595,0.5506298,0.91611874,0.40090704
220,0.92913383,0.8789225,0.55394274,0.915847,0.4015274
220,0.93700784,0.8943817,0.55968386,0.9156959,0.40187192
220,0.9448819,0.9008523,0.56376195,0.9156456,0.40198648
220,0.9527559,0.8960016,0.55933523,0.9157066,0.4018475
220,0.96062994,0.92739683,0.57960397,0.91585386,0.40151173
220,0.96850395,0.962489,0.5972399,0.91604704,0.4010708
220,0.97637796,0.91539514,0.5641673,0.91632634,0.4004323
220,0.984252,0.8048059,0.4965507,0.9168301,0.3992775
220,0.992126,0.74420506,0.45493895,0.9174587,0.397831
220,1.0,0.74362063,0.45601308,0.91804105,0.39648542
221,0.0,0.32064494,-1.0261087,0.40885252,-0.91260046
221,0.007874016,0.32005617,-1.0251292,0.40719786,-0.91334
221,0.015748031,0.31842658,-1.0280497,0.40619507,-0.9137864
221,0.023622047,0.31568086,-1.0271195,0.40556452,-0.91406643
221,0.031496063,0.31730673,-1.020738,0.40529028,-0.914188
221,0.03937008,0.3217053,-1.0280151,0.40484768,-0.9143841
221,0.047244094,0.32051182,-1.0456368,0.40459943,-0.91449404
221,0.05511811,0.32247633,-1.0457519,0.40445203,-0.91455925
221,0.062992126,0.32396975,-1.0403107,0.4041278,-0.91470253
221,0.070866145,0.3186094,-1.043263,0.4036049,-0.9149334
221,0.07874016,0.3154381,-1.0339085,0.40278676,-0.9152938
221,0.08661418,0.31209716,-1.0296719,0.40168536,-0.91577774
221,0.09448819,0.3151225,-1.0430818,0.40028074,-0.91639256
221,0.10236221,0.3176042,-1.0469044,0.3990587,-0.9169254
221,0.11023622,0.31445488,-1.034514,0.3983789,-0.91722095
221,0.11811024,0.31614074,-1.033117,0.39823908,-0.9172816
221,0.12598425,0.3182385,-1.0362529,0.39886677,-0.9170089
221,0.13385826,0.32166916,-1.045204,0.4000653,-0.9164866
221,0.14173229,0.3246533,-1.0636523,0.40104282,-0.9160593
221,0.1496063,0.31994638,-1.0616351,0.40082714,-0.9161537
221,0.15748031,0.30881754,-1.0506389,0.39860344,-0.9171234
221,0.16535433,0.29608664,-1.0467978,0.39307657,-0.9195058
221,0.17322835,0.28098223,-1.0536342,0.38366356,-0.92347294
221,0.18110237,0.26295748,-1.0615189,0.3710823,-0.92859995
221,0.18897638,0.25612435,-1.0707377,0.35676685,-0.93419343
221,0.19685039,0.2502146,-1.0739117,0.34332743,-0.9392158
221,0.20472442,0.24434166,-1.0704776,0.33261555,-0.9430625
221,0.21259843,0.24370314,-1.0469536,0.32562545,-0.9454988
221,0.22047244,0.22184543,-1.0264555,0.3250704,-0.9456898
221,0.22834645,0.21546027,-1.0191119,0.30691656,-0.95173645
221,0.23622048,0.2042918,-1.0175612,0.30573928,-0.9521153
221,0.24409449,0.1779942,-1.0396209,0.2887034,-0.95741856
221,0.2519685,0.17263918,-1.0920587,0.26948187,-0.9630055
221,0.25984251,0.15807259,-1.1283423,0.25063702,-0.9680811
221,0.26771653,0.13851894,-1.1353619,0.2302403,-0.9731338
221,0.27559054,0.11328301,-1.1455795,0.2066739,-0.9784099
221,0.28346458,0.0879723,-1.1375074,0.18003659,-0.9836599
221,0.2913386,0.05559239,-1.1195313,0.15070747,-0.9885784
221,0.2992126,0.021721968,-1.1153908,0.119509034,-0.99283314
221,0.30708662,0.0,-1.1314301,0.08672784,-0.99623203
221,0.31496063,-0.021660333,-1.1422995,0.054706056,-0.9985025
221,0.32283464,-0.038319677,-1.1499685,0.02541052,-0.9996771
221,0.33070865,-0.04544889,-1.154272,0.000074918666,-1.0
221,0.33858266,-0.057143945,-1.1519157,-0.020971397,-0.99978006
221,0.3464567,-0.06269686,-1.1444994,-0.037732642,-0.99928784
221,0.35433072,-0.060806166,-1.1328328,-0.050396405,-0.9987293
221,0.36220473,-0.062348813,-1.1255798,-0.05933915,-0.9982379
221,0.37007874,-0.05863248,-1.1205264,-0.06511394,-0.99787784
221,0.37795275,-0.059809096,-1.1197063,-0.068487175,-0.997652
221,0.38582677,-0.057519425,-1.116808,-0.07048486,-0.9975129
221,0.39370078,-0.059706364,-1.1216727,-0.07170251,-0.99742603
221,0.4015748,-0.06056178,-1.1252582,-0.07256442,-0.99736375
221,0.40944883,-0.058592107,-1.112375,-0.07350308,-0.99729496
221,0.41732284,-0.06298207,-1.1155255,-0.07455804,-0.9972167
221,0.42519686,-0.06382727,-1.1284074,-0.07594455,-0.99711204
221,0.43307087,-0.06532138,-1.1305026,-0.07754211,-0.9969891
221,0.44094488,-0.070636325,-1.1317173,-0.07957689,-0.99682873
221,0.4488189,-0.07368141,-1.1335557,-0.08227699,-0.9966095
221,0.4566929,-0.072706014,-1.1243802,-0.08588298,-0.9963052
221,0.46456692,-0.08306211,-1.1189833,-0.09061995,-0.99588555
221,0.47244096,-0.093551174,-1.1243681,-0.096813895,-0.9953025
221,0.48031497,-0.09901985,-1.1248033,-0.1042804,-0.99454796
221,0.48818898,-0.11066578,-1.1203315,-0.11313578,-0.9935795
221,0.496063,-0.12060325,-1.1220616,-0.12331788,-0.9923672
221,0.503937,-0.13274637,-1.1200804,-0.1348696,-0.9908634
221,0.511811,-0.14807212,-1.109561,-0.14760166,-0.9890469
221,0.51968503,-0.16091241,-1.1052123,-0.16155283,-0.9868641
221,0.52755904,-0.17206986,-1.1005007,-0.17648225,-0.98430383
221,0.53543305,-0.18223369,-1.0987408,-0.19242495,-0.9813117
221,0.54330707,-0.19939226,-1.0883647,-0.20907551,-0.9778995
221,0.5511811,-0.2183484,-1.0783358,-0.2263337,-0.9740498
221,0.5590551,-0.23270041,-1.0773867,-0.24419972,-0.96972495
221,0.56692916,-0.25222057,-1.076705,-0.26277328,-0.96485764
221,0.5748032,-0.26617008,-1.0672727,-0.28186053,-0.9594554
221,0.5826772,-0.27896732,-1.0583173,-0.30145034,-0.95348185
221,0.5905512,-0.29848352,-1.0498785,-0.3214969,-0.9469106
221,0.5984252,-0.31682938,-1.0416349,-0.34197494,-0.93970907
221,0.6062992,-0.33609608,-1.0339527,-0.36288264,-0.9318349
221,0.61417323,-0.34991643,-1.0139284,-0.38398233,-0.92334044
221,0.62204725,-0.3648191,-1.0035634,-0.40544736,-0.9141184
221,0.62992126,-0.38171974,-0.98854524,-0.42695516,-0.9042728
221,0.63779527,-0.40055472,-0.9736915,-0.44830585,-0.89388025
221,0.6456693,-0.41881987,-0.96146876,-0.4693526,-0.8830108
221,0.6535433,-0.4297053,-0.94484293,-0.48994067,-0.8717558
221,0.6614173,-0.44423404,-0.93503636,-0.5099022,-0.86023235
221,0.6692913,-0.46237484,-0.922023,-0.5293723,-0.8483896
221,0.6771653,-0.47588113,-0.9098201,-0.5482314,-0.83632666
221,0.68503934,-0.49120584,-0.8973458,-0.56656396,-0.82401776
221,0.6929134,-0.5030906,-0.88149077,-0.5843585,-0.8114956
221,0.7007874,-0.51584893,-0.8675103,-0.60171056,-0.7987142
221,0.70866144,-0.526562,-0.84923357,-0.61848867,-0.7857937
221,0.71653545,-0.5337265,-0.8339799,-0.6346995,-0.772759
221,0.72440946,-0.5482553,-0.8112985,-0.65041524,-0.7595788
221,0.7322835,-0.55967027,-0.79538465,-0.6658026,-0.74612796
221,0.7401575,-0.5640296,-0.7801947,-0.68074113,-0.73252404
221,0.7480315,-0.57472324,-0.76229924,-0.69517565,-0.7188399
221,0.7559055,-0.5859912,-0.74782336,-0.7090311,-0.7051772
221,0.7637795,-0.5925958,-0.72379476,-0.7222717,-0.69160944
221,0.77165353,-0.6023642,-0.71376204,-0.7349164,-0.6781577
221,0.77952754,-0.6088446,-0.70421445,-0.7468455,-0.6649976
221,0.78740156,-0.61504203,-0.686238,-0.7580264,-0.6522238
221,0.79527557,-0.6222973,-0.6733698,-0.7685679,-0.6397682
221,0.8031496,-0.630788,-0.6638838,-0.7784033,-0.6277646
221,0.8110236,-0.6313991,-0.65650195,-0.7874741,-0.61634773
221,0.81889766,-0.637849,-0.6412059,-0.7960764,-0.6051961
221,0.8267717,-0.6492897,-0.6328309,-0.80410296,-0.5944901
221,0.8346457,-0.65477574,-0.6338664,-0.8114284,-0.5844518
221,0.8425197,-0.66678816,-0.6203146,-0.8181964,-0.57493883
221,0.8503937,-0.67235994,-0.61397636,-0.82423633,-0.5662459
221,0.8582677,-0.67239505,-0.61641717,-0.8296,-0.5583582
221,0.86614174,-0.68440163,-0.6119724,-0.8343191,-0.5512818
221,0.87401575,-0.68578684,-0.6148186,-0.83843213,-0.54500604
221,0.88188976,-0.68560046,-0.6091476,-0.84187776,-0.53966826
221,0.8897638,-0.6860918,-0.5969893,-0.84478074,-0.5351126
221,0.8976378,-0.68407154,-0.59917873,-0.8471744,-0.5313149
221,0.9055118,-0.6819373,-0.5984965,-0.84905803,-0.52829957
221,0.9133858,-0.68089354,-0.593667,-0.85050017,-0.5259748
221,0.9212598,-0.6812841,-0.59399414,-0.85149014,-0.5243706
221,0.92913383,-0.6771917,-0.5945934,-0.85206133,-0.523442
221,0.93700784,-0.6897377,-0.6040333,-0.8521623,-0.5232776
221,0.9448819,-0.6976276,-0.6134608,-0.8519861,-0.5235644
221,0.9527559,-0.6873713,-0.61393166,-0.85135865,-0.52458405
221,0.96062994,-0.67504156,-0.60561,-0.8502373,-0.5263996
221,0.96850395,-0.6668196,-0.60362387,-0.8487479,-0.5287977
221,0.97637796,-0.6525766,-0.5966803,-0.84713084,-0.53138435
221,0.984252,-0.63976437,-0.58356476,-0.84554803,-0.53389937
221,0.992126,-0.6323095,-0.5846874,-0.84409803,-0.5361889
221,1.0,-0.62656134,-0.5852496,-0.8429287,-0.53802526
222,0.0,0.77194846,0.7472843,0.8352631,0.5498506
222,0.007874016,0.7727808,0.76505953,0.83107215,0.5561646
222,0.015748031,0.78189003,0.7809004,0.82808894,0.56059676
222,0.023622047,0.79276055,0.7833846,0.8255543,0.56432265
222,0.031496063,0.7929449,0.7974551,0.82300436,0.56803507
222,0.03937008,0.7889926,0.8058501,0.82004887,0.57229346
222,0.047244094,0.77811843,0.8136815,0.8163969,0.5774912
222,0.05511811,0.7618303,0.8213817,0.8118043,0.5839296
222,0.062992126,0.7477406,0.81994176,0.8063337,0.5914608
222,0.070866145,0.73812956,0.83031696,0.7994704,0.6007055
222,0.07874016,0.72845596,0.8526333,0.79146945,0.61120874
222,0.08661418,0.7242464,0.8775053,0.78288436,0.6221672
222,0.09448819,0.7249758,0.89410853,0.7743836,0.6327164
222,0.10236221,0.7176723,0.90096456,0.76652324,0.64221656
222,0.11023622,0.7120521,0.9018926,0.7598107,0.6501444
222,0.11811024,0.70739347,0.8998903,0.75489944,0.6558406
222,0.12598425,0.70928025,0.89836466,0.7521373,0.6590065
222,0.13385826,0.7128348,0.8908779,0.75141966,0.6598246
222,0.14173229,0.71177727,0.8839196,0.75225675,0.6588701
222,0.1496063,0.72331655,0.87859166,0.7544937,0.6563073
222,0.15748031,0.74548566,0.88256633,0.7580788,0.65216297
222,0.16535433,0.7472087,0.86469454,0.76358074,0.6457124
222,0.17322835,0.71203375,0.79320943,0.7714306,0.63631344
222,0.18110237,0.6883968,0.7367443,0.7806397,0.62498134
222,0.18897638,0.7212934,0.74293184,0.79048574,0.6124804
222,0.19685039,0.77491254,0.78340167,0.79961073,0.60051864
222,0.20472442,0.78810275,0.7777433,0.80665064,0.5910286
222,0.21259843,0.775415,0.7340943,0.8145443,0.5801014
222,0.22047244,0.77988213,0.691213,0.8253075,0.5646836
222,0.22834645,0.79577464,0.64859205,0.83845794,0.54496634
222,0.23622048,0.8232791,0.62157255,0.85294396,0.52200246
222,0.24409449,0.8526105,0.59742856,0.86796296,0.49662897
222,0.2519685,0.8765966,0.5791348,0.8822682,0.47074705
222,0.25984251,0.8993249,0.56102574,0.894524,0.44702
222,0.26771653,0.90619123,0.54834044,0.904235,0.42703524
222,0.27559054,0.90581924,0.5417647,0.9116193,0.4110356
222,0.28346458,0.90479404,0.52732116,0.91707265,0.39872018
222,0.2913386,0.8973718,0.51557994,0.92084205,0.38993585
222,0.2992126,0.88117856,0.5070991,0.9233167,0.38403937
222,0.30708662,0.86749023,0.50090164,0.9247146,0.38066107
222,0.31496063,0.8645258,0.50864655,0.9251269,0.37965798
222,0.32283464,0.87202275,0.52482,0.9244245,0.38136506
222,0.33070865,0.87438375,0.5436556,0.9223838,0.3862747
222,0.33858266,0.8688153,0.5724529,0.91864157,0.39509195
222,0.3464567,0.8633124,0.60599816,0.9130392,0.40787184
222,0.35433072,0.8550256,0.64425486,0.905296,0.42478126
222,0.36220473,0.8340206,0.6818254,0.8950798,0.44590595
222,0.37007874,0.80465925,0.71607774,0.8820693,0.47111973
222,0.37795275,0.7790361,0.76323897,0.8659776,0.50008285
222,0.38582677,0.74769646,0.8160432,0.8463617,0.53260857
222,0.39370078,0.72267216,0.8668624,0.8233134,0.56758696
222,0.4015748,0.69954574,0.9207967,0.7973626,0.6035005
222,0.40944883,0.6718728,0.967849,0.7691838,0.6390276
222,0.41732284,0.64123,1.0153266,0.7390145,0.6736895
222,0.42519686,0.60626966,1.0568821,0.7073129,0.7069006
222,0.43307087,0.57440084,1.0910944,0.67404974,0.73868597
222,0.44094488,0.53565836,1.1266451,0.6393491,0.7689166
222,0.4488189,0.49178442,1.1526432,0.6031975,0.79759187
222,0.4566929,0.44994214,1.1811414,0.5652524,0.824918
222,0.46456692,0.4085776,1.2159026,0.52525496,0.8509449
222,0.47244096,0.36246118,1.2430915,0.48303673,0.8756001
222,0.48031497,0.32045043,1.2678027,0.4385189,0.898722
222,0.48818898,0.27249822,1.2926176,0.3916858,0.920099
222,0.496063,0.21625473,1.3144056,0.34246466,0.93953073
222,0.503937,0.16822416,1.3387389,0.29075548,0.95679736
222,0.511811,0.113086015,1.3544542,0.23637205,0.97166264
222,0.51968503,0.049475785,1.3513278,0.17966244,0.98372835
222,0.52755904,-0.009758421,1.3399006,0.120982125,0.9926547
222,0.53543305,-0.06465846,1.3303089,0.0599703,0.9982002
222,0.54330707,-0.1327328,1.3214202,-0.0034315535,0.9999941
222,0.5511811,-0.20468463,1.3120674,-0.069467425,0.9975842
222,0.5590551,-0.2697987,1.2942317,-0.13826318,0.99039555
222,0.56692916,-0.33768097,1.2730917,-0.20969556,0.97776675
222,0.5748032,-0.40748724,1.2247187,-0.2824543,0.9592807
222,0.5826772,-0.4699742,1.1641932,-0.3536974,0.9353599
222,0.5905512,-0.51988345,1.1160922,-0.4207602,0.9071719
222,0.5984252,-0.5631841,1.0693158,-0.4822783,0.87601805
222,0.6062992,-0.60103303,1.0252357,-0.53769845,0.8431372
222,0.61417323,-0.640001,0.9849151,-0.58682275,0.8097154
222,0.62204725,-0.6821584,0.94747573,-0.630817,0.77593166
222,0.62992126,-0.7089133,0.91548336,-0.66893494,0.743321
222,0.63779527,-0.72055894,0.8843132,-0.7012791,0.7128868
222,0.6456693,-0.73472667,0.8485645,-0.7282145,0.6853493
222,0.6535433,-0.75115895,0.8230293,-0.750424,0.6609567
222,0.6614173,-0.7597506,0.807215,-0.7685409,0.6398006
222,0.6692913,-0.76457864,0.7965516,-0.7830804,0.62192047
222,0.6771653,-0.77151036,0.7863682,-0.7945075,0.6072544
222,0.68503934,-0.7790301,0.7762377,-0.8038035,0.5948949
222,0.6929134,-0.77902645,0.775036,-0.8104271,0.58583945
222,0.7007874,-0.77900815,0.77461594,-0.81475955,0.579799
222,0.70866144,-0.7774142,0.7726475,-0.8169915,0.5766497
222,0.71653545,-0.7701037,0.77491593,-0.817367,0.57611734
222,0.72440946,-0.7668261,0.78791434,-0.8160683,0.5779554
222,0.7322835,-0.7603436,0.8031008,-0.8131507,0.58205324
222,0.7401575,-0.7540731,0.8136389,-0.80877995,0.58811134
222,0.7480315,-0.7488372,0.8364839,-0.8029657,0.5960252
222,0.7559055,-0.74050516,0.8547314,-0.79599726,0.60530025
222,0.7637795,-0.73081166,0.86622006,-0.78762245,0.6161581
222,0.77165353,-0.71755713,0.8830533,-0.77813035,0.6281028
222,0.77952754,-0.70115805,0.90424174,-0.7677946,0.64069605
222,0.78740156,-0.68881935,0.92134297,-0.7567991,0.65364754
222,0.79527557,-0.68039304,0.93709487,-0.7453222,0.6667044
222,0.8031496,-0.67187464,0.9548273,-0.733366,0.679834
222,0.8110236,-0.6567826,0.97754943,-0.7210399,0.69289356
222,0.81889766,-0.64162016,0.9973241,-0.7084528,0.7057582
222,0.8267717,-0.63276297,1.000333,-0.69555503,0.71847284
222,0.8346457,-0.61938775,1.0175928,-0.6826106,0.7307823
222,0.8425197,-0.6030355,1.0424427,-0.669431,0.74287426
222,0.8503937,-0.59208435,1.0533482,-0.6561768,0.7546072
222,0.8582677,-0.581688,1.0692408,-0.6430758,0.7658025
222,0.86614174,-0.5713614,1.0877256,-0.6303485,0.7763123
222,0.87401575,-0.5645494,1.0987108,-0.61807793,0.78611684
222,0.88188976,-0.5537505,1.1018906,-0.60641074,0.79515153
222,0.8897638,-0.5437698,1.1122359,-0.59530354,0.8035009
222,0.8976378,-0.53607506,1.1229799,-0.58481944,0.8111635
222,0.9055118,-0.52555746,1.123065,-0.5749178,0.81821114
222,0.9133858,-0.51253885,1.1258547,-0.565651,0.82464474
222,0.9212598,-0.5010077,1.1315757,-0.55659324,0.83078516
222,0.92913383,-0.4983078,1.1416417,-0.54793346,0.8365219
222,0.93700784,-0.4958248,1.1499342,-0.53988075,0.8417415
222,0.9448819,-0.49291253,1.1627824,-0.53255594,0.84639484
222,0.9527559,-0.49395955,1.1811805,-0.52595437,0.8505128
222,0.96062994,-0.4920688,1.1945835,-0.52010906,0.85409987
222,0.96850395,-0.48849893,1.1985974,-0.5150254,0.85717493
222,0.97637796,-0.48571765,1.194794,-0.51082605,0.8596841
222,0.984252,-0.48303035,1.1924756,-0.5073565,0.86173624
222,0.992126,-0.48059472,1.184004,-0.504308,0.86352384
222,1.0,-0.47945994,1.1761662,-0.502155,0.8647776
223,0.0,0.8153339,0.7964649,0.82624626,0.5633091
223,0.007874016,0.7999456,0.82779354,0.82674736,0.5625734
223,0.015748031,0.7743958,0.8323587,0.8148038,0.5797369
223,0.023622047,0.77547115,0.78926367,0.81105924,0.58496404
223,0.031496063,0.7750561,0.7826467,0.8171131,0.57647735
223,0.03937008,0.74236983,0.7972835,0.81190455,0.5837902
223,0.047244094,0.7118153,0.82832974,0.80593526,0.59200364
223,0.05511811,0.7093231,0.8147989,0.78948057,0.61377555
223,0.062992126,0.68659586,0.79802525,0.7917226,0.61088073
223,0.070866145,0.66483134,0.80588645,0.7794405,0.6264762
223,0.07874016,0.6792857,0.78838223,0.7747653,0.63224894
223,0.08661418,0.7176764,0.83049464,0.77798533,0.6282824
223,0.09448819,0.7082773,0.84208775,0.7766648,0.62991416
223,0.10236221,0.6949639,0.83445853,0.7714616,0.6362759
223,0.11023622,0.71289486,0.857593,0.77022773,0.637769
223,0.11811024,0.7015281,0.85217464,0.7669254,0.64173627
223,0.12598425,0.71337473,0.8462385,0.7661251,0.6426915
