TaskID,Input_1,Output1_1
954,15.4,64.11500000000001
954,15.5,63.82
954,16.4,65.49
954,16.5,64.02
954,16.7,64.56
954,16.8,64.235
959,11.0,84.91
959,13.7,65.42
959,13.8,65.66
959,14.0,63.86
959,14.1,64.315
959,14.2,63.27
959,14.8,62.004999999999995
959,14.9,60.019999999999996
959,15.0,61.215
959,15.1,60.96
959,15.2,60.77
959,15.7,62.075
959,15.8,61.375
959,15.9,60.775
959,16.1,61.805
959,16.2,60.64
959,16.7,62.86
959,16.8,61.965
959,16.9,60.785
959,17.0,60.68
959,17.1,61.97
959,17.2,60.510000000000005
959,17.7,60.98
959,17.8,60.655
959,17.9,59.975
959,18.0,64.39500000000001
959,18.2,60.945
979,13.7,74.71
979,13.8,75.21
979,14.0,72.94
979,14.1,73.45
979,14.8,69.18
979,15.1,68.61
979,15.7,68.035
979,15.8,67.61500000000001
979,16.0,65.845
979,16.8,67.16499999999999
979,17.1,63.769999999999996
979,17.8,63.035
979,18.0,66.33
979,18.1,64.495
985,12.6,68.13
985,13.3,69.28
985,13.7,68.975
985,14.3,68.51
985,14.5,68.43
985,14.7,70.395
985,15.3,66.17
985,15.4,64.62
985,15.6,65.12
985,15.7,65.64
985,16.3,63.53
985,16.5,64.02
985,16.7,65.495
985,18.3,66.57
985,18.5,64.67
985,18.7,68.78
985,19.4,67.28
988,14.0,67.66
988,14.3,67.19
988,14.4,68.6
988,14.9,65.265
988,15.3,64.91
988,15.5,65.63
988,16.1,63.69
988,16.2,63.41
988,16.4,63.769999999999996
988,16.9,63.81
988,18.0,64.76
988,18.2,63.85
988,19.0,65.37
988,19.1,66.305
993,11.9,75.39
993,13.7,66.45
993,13.8,66.7
993,13.9,67.34
993,14.0,65
993,14.5,67.19
993,14.6,68.18
993,14.7,67.16
993,14.8,63.195
993,15.0,64.22
993,15.4,63.5
993,15.5,62.81
993,15.6,63.19
993,15.7,63.17999999999999
993,15.8,63.06
993,16.0,63.95
993,16.7,67.45
994,10.5,88.12
994,11.6,72.34
994,13.2,62.394999999999996
994,13.3,61.82
994,13.4,62.04
994,13.5,63.36
994,13.6,64.28
994,13.7,62.7
994,14.3,60.92
994,14.4,60.68
994,14.5,60.985
994,14.7,59.94
994,15.2,61.32
994,15.3,60.565
994,15.5,60.93
994,16.2,62.43
994,16.3,60.97
994,16.5,61.07
994,16.7,59.75
1004,15.5,70.17
1004,16.0,65.925
1004,16.2,65.93
1004,16.4,64.755
1004,16.5,65.82
1004,16.6,65.945
1004,17.1,66.17
1004,17.2,67.12
1004,17.3,66.02
1004,17.6,64.695
1004,18.2,64.26
1004,18.3,64.59
1004,18.6,64.86
1004,19.1,68.04
1006,11.3,68.95
1006,12.3,66.33
1006,13.0,63.745
1006,13.1,62.705
1006,13.2,68.5
1006,13.3,63.665
1006,13.8,60.78
1006,14.2,60.58
1006,14.3,61.55
1006,14.4,58.96
1006,14.9,60.13
1006,15.0,59.72
1006,15.1,60.08
1006,15.2,60.644999999999996
1006,15.3,59.8
1006,15.4,58.345
1006,15.9,59.79
1006,16.0,58.31
1006,16.1,59.29
1006,16.2,57
1006,16.3,57.98
1006,16.4,57.19
1006,16.5,57.599999999999994
1009,12.4,79.81
1009,12.9,74.61
1009,13.5,69.52
1009,13.6,71.04
1009,13.8,71.03
1009,13.9,72.95
1009,14.8,68.4
1009,14.9,67.64500000000001
1009,15.5,69.24
1009,15.6,65.79
1009,15.7,65.28
1009,15.9,68.35
1009,16.0,64.38
1009,16.6,64.84
1009,16.7,64.825
1009,16.9,65.36000000000001
1011,13.4,64.31
1011,14.3,60.760000000000005
1011,14.4,60.565
1011,14.6,60.42
1011,15.4,60.01
1011,15.6,59.98
1011,15.8,60.485
1011,16.4,59.83
1011,16.5,59.09
1011,16.8,60.62
1011,17.4,60.87
1011,17.7,59.15
1011,17.8,59.85
1011,18.2,60.34
1011,18.4,60.27
1011,18.7,60.55
1011,18.8,59.47
1011,19.2,58.96
1011,19.5,59.805
1011,19.7,59.95
1011,19.8,60.485
1019,13.7,72.64
1019,14.7,73.13
1019,15.4,68.06
1019,15.6,66.44
1019,15.7,69.45
1019,16.1,67.18
1019,16.3,65.42
1019,16.7,66.61
1019,17.4,62.795
1019,17.5,64.05
1019,17.7,64.73
1019,18.3,65.3
1019,18.4,63.96
1019,18.6,63.74
1019,19.3,64.92
1022,14.3,65.765
1022,14.4,65.83
1022,14.5,65.14
1022,15.0,65.37
1022,15.1,64.15
1022,15.4,63.575
1022,15.5,62.86
1022,16.0,61.33
1022,16.1,63.23
1022,16.3,62.14
1022,16.4,61.61
1022,16.5,60.599999999999994
1022,16.8,61.98
1022,17.0,61.04
1022,17.1,61.2
1022,17.4,60.595
1022,17.5,59.94
1022,18.0,62.02
1022,18.1,60.760000000000005
1022,18.2,60.24
1022,18.3,60.040000000000006
1022,18.4,60.89
1025,13.0,67.52
1025,13.6,68.26
1025,13.7,67.05
1025,13.8,67.56
1025,14.0,67.53
1025,14.6,68.97
1025,14.7,68.99
1025,14.9,66.2
1025,15.0,72.91
1025,15.7,69.03
1025,15.8,68.35
1025,16.0,65.535
1025,16.8,65.84
1025,16.9,66.28
1025,17.0,65.92
1025,17.6,67.87
1025,17.7,67.68
1025,18.0,69.39
1025,18.6,69.19
1025,19.8,65.445
1027,12.6,68.8
1027,13.2,67.87
1027,13.3,66.33
1027,14.2,62.26
1027,14.3,61.849999999999994
1027,14.4,63.53
1027,14.5,62.98
1027,14.7,62.4
1027,15.2,63.47
1027,15.3,62.3
1027,15.6,63.13
1027,16.3,64.48
1027,16.6,64.315
1027,17.5,64.07
1027,17.6,62.36
1027,18.2,60.765
1027,18.3,60.47
1027,18.4,60.06
1027,18.5,64.08
1032,13.8,69.97
1032,13.9,70.43
1032,14.1,70.07
1032,15.2,68.29
1032,15.3,69.13
1032,16.1,65.45
1032,16.2,64.66499999999999
1032,16.3,64.06
1032,16.9,64.765
1032,17.2,64.565
1032,17.3,63.42
1032,17.7,64.72
1032,17.9,63.625
1032,18.0,64.82
1034,12.7,72.89500000000001
1034,13.0,67.61
1034,13.1,68.18
1034,13.6,68.62
1034,13.7,67.20333333333333
1034,13.8,67.35
1034,14.0,68.68
1034,14.1,67.87
1034,14.7,68.04
1034,14.8,68.7
1034,15.0,67.78
1034,15.1,65.625
1034,15.7,64.95
1034,15.8,65.39
1034,16.0,64.44
1034,16.1,65.15
1035,12.7,69.42
1035,13.2,67.18
1035,13.3,65.195
1035,13.4,64.95
1035,13.6,64.51
1035,13.7,64.06
1035,14.2,61.955
1035,14.4,61.885000000000005
1035,14.6,60.25
1035,14.8,60.095
1035,15.2,59.645
1035,15.3,60.685
1035,15.4,60.21
1035,15.5,59.35
1035,15.6,59.86
1035,15.8,60.185
1035,16.3,59.21
1035,16.4,59.51
1035,16.5,59.11
1035,16.6,58.73
1035,16.7,59.05
1035,16.8,58.035
1035,17.6,58.535
1035,17.7,58.275
1035,18.1,60.7
1035,19.4,61.88
1035,19.5,59.31
1035,19.7,61.09
1037,12.6,75.93
1037,14.3,70.43
1037,14.4,69.48
1037,15.4,68.35
1037,15.7,68.525
1037,16.4,65.925
1037,16.6,65.095
1037,16.7,64.955
1037,17.3,66.91999999999999
1037,17.4,64.89
1037,17.5,66.49000000000001
1037,17.6,66.66499999999999
1037,17.7,64.19
1037,18.4,63.885
1037,18.7,64.315
1037,18.8,62.510000000000005
1039,14.2,66.575
1039,14.8,65.5
1039,14.9,65.94
1039,15.0,64.89
1039,15.2,64.425
1039,15.9,66.25
1039,16.1,65.68
1039,16.2,65.23
1039,16.9,62.98
1039,17.0,63.06
1039,17.8,61.355
1039,18.0,62.375
1039,18.1,61.73
1039,18.2,61.845
1039,19.2,64.45
1040,13.0,66.74
1040,13.6,65.64
1040,13.8,64.58
1040,13.9,63.57
1040,14.0,64.125
1040,14.1,63.39
1040,14.6,62.59
1040,14.7,62.23
1040,14.9,61.07
1040,15.1,61.504999999999995
1040,15.6,62.44
1040,15.7,61.61
1040,15.9,61.56
1040,16.1,61.9
1040,16.6,61.62
1040,16.7,62.07
1040,16.8,61.44
1040,16.9,62.49
1040,17.0,62.81
1040,17.1,63.03
1040,17.5,65.37
1040,17.6,64.17
1040,17.7,63.13
1040,19.8,62.375
1041,14.4,62.25
1041,14.6,62.18
1041,14.7,62.34
1041,15.3,61.64
1041,15.4,60.615
1041,15.6,62.81
1041,15.7,61.585
1041,15.8,60.17
1041,16.4,60.19
1041,16.6,61.16
1041,16.8,60.79
1042,12.4,73.89
1042,13.4,67.36500000000001
1042,14.0,64.67500000000001
1042,14.1,64.58000000000001
1042,14.3,63.915000000000006
1042,14.4,64.16499999999999
1042,14.5,64.65
1042,15.0,64.305
1042,15.1,63.805
1042,15.2,64.31
1042,15.3,63.32
1042,15.4,66.465
1042,16.0,63.129999999999995
1042,16.1,64.32
1042,16.4,62.54
1042,17.0,66.15
1042,17.1,65.62
1042,17.3,64.62
1042,17.4,67.32
1042,18.0,63.57000000000001
1042,19.0,66.17
1042,19.1,66.89
1043,14.2,69.86
1043,15.0,69.67
1043,15.1,67.9
1043,15.2,69.83
1043,16.2,70.18
1043,16.3,69.61
1043,17.0,64.89
1043,17.2,65.38
1043,17.3,65.11500000000001
1043,17.9,67.47
1043,18.0,66.87
1043,18.8,66.71
1043,19.0,66.305
1043,19.3,66.91499999999999
1047,13.6,74.78
1047,13.8,74.69
1047,14.0,73.96
1047,14.5,75.045
1047,14.6,72.22
1047,14.7,72.13
1047,14.9,72.12
1047,15.0,73
1047,15.4,70.37
1047,15.5,71.15
1047,15.6,70.18
1047,15.7,70
1047,16.0,69.9
1047,16.6,72.905
1047,16.7,71.83
1049,12.9,68.59
1049,13.9,66.12
1049,14.0,66.05
1049,14.8,67.64
1049,14.9,66.13
1049,15.0,66.77
1049,15.5,65.76
1049,15.6,65.05
1049,15.7,65.71
1049,15.8,63.835
1049,15.9,65.25
1049,16.0,65.225
1049,16.4,65.89
1049,16.5,66.39
1049,16.6,66.16
1049,16.7,64.79
1049,16.9,64.61
1050,12.5,85.74
1050,13.5,77.76
1050,15.3,78.12
1050,16.2,74.72
1050,16.3,76.23
1050,16.4,75.3
1050,17.1,75.525
1050,17.4,74.43
1050,18.1,70.515
1050,18.2,71.47
1050,18.4,69.53
1050,19.2,68.86
1050,19.4,68.6
1050,19.5,67.6
1050,19.6,71.43
1051,12.2,76.85
1051,13.2,72.345
1051,13.9,67.72
1051,14.0,63.68
1051,14.2,65.09
1051,15.0,65.55
1051,15.2,64.345
1051,15.9,64.15
1051,16.0,62.84
1051,16.2,67.8
1051,16.3,64.03
1051,16.8,66.67
1051,16.9,64.14
1051,17.0,65.94
1051,17.1,63.16
1051,17.2,67.76
1051,17.3,65.305
1051,17.4,62.81
1057,14.4,61.65
1057,14.9,62.58
1057,15.1,61.394999999999996
1057,15.2,60.75
1057,15.3,62.1
1057,15.4,60.510000000000005
1057,16.0,62.86
1057,16.1,62.11
1057,16.2,61.25
1057,16.4,61.4
1057,17.1,61.1
1057,17.2,60.79
1057,17.9,62.13
1057,18.0,63.27
1057,18.1,61.74
1057,18.9,60.595
1057,19.2,60.63
1057,19.3,60.26
1057,20.0,60.52
1058,12.3,71.17
1058,13.2,67.975
1058,13.3,64.2
1058,14.0,67.16
1058,14.1,64.75
1058,14.4,63.545
1058,15.0,62.8
1058,15.1,62.38
1058,15.2,60.98
1058,15.3,65.13
1058,15.4,61.57
1058,16.0,63.394999999999996
1058,16.1,63.58
1058,16.2,63.004999999999995
1058,16.4,63.54
1058,16.9,61.55
1058,17.0,60.995
1058,17.1,62.14
1058,17.3,62.79
1058,17.4,62.64
1062,12.2,79.15
1062,13.1,68.5
1062,13.6,66.35
1062,13.8,65.42
1062,13.9,65.00999999999999
1062,14.1,63.95
1062,14.2,64.2
1062,14.7,63.805
1062,14.8,63.735
1062,14.9,62.370000000000005
1062,15.0,63.23
1062,15.2,63.89
1062,15.8,64.45
1062,15.9,64.47
1062,16.0,64.6
1062,16.2,64.36
1062,16.8,63.620000000000005
1062,17.0,62.68
1062,17.1,62.83
1062,17.2,62.879999999999995
1062,17.6,61.8
1062,17.8,63.144999999999996
1062,17.9,62.06
1062,18.1,62.56
1062,18.2,61.9
