TaskID,Input1,Output8_1,Output16_1,Dataframe
308,39,1086.0,1133.0,Train
308,40,1069.0,1079.0,Train
308,41,1067.0,1043.0,Train
308,42,1163.0,1008.0,Train
308,43,1390.0,1245.0,Train
308,44,1335.0,1322.0,Train
308,45,1271.0,1298.0,Train
308,46,1258.0,1398.0,Train
308,47,1167.0,1399.0,Train
308,48,988.0,1043.0,Train
308,49,891.0,816.0,Train
308,50,821.0,839.0,Train
308,51,982.0,855.0,Train
308,52,921.0,853.0,Train
308,53,942.0,849.0,Train
308,54,716.0,689.0,Train
308,55,867.0,887.0,Train
308,56,992.0,1376.0,Train
308,57,1161.0,1424.0,Train
308,58,1191.0,1383.0,Train
308,59,1279.0,1495.0,Train
308,60,1349.0,1283.0,Train
308,61,1191.0,1219.0,Train
308,62,1150.0,1292.0,Train
308,63,1194.0,1216.0,Train
308,64,1180.0,1117.0,Train
308,65,1191.0,974.0,Train
308,66,1252.0,1016.0,Train
308,67,1366.0,1183.0,Train
308,68,1433.0,1188.0,Train
308,69,1197.0,1424.0,Train
308,70,1186.0,1461.0,Train
308,71,1076.0,1396.0,Train
309,0,969.0,1209.0,Train
309,1,905.0,955.0,Train
309,2,830.0,939.0,Train
309,3,964.0,963.0,Train
309,4,897.0,957.0,Train
309,5,857.0,951.0,Train
309,6,679.0,819.0,Train
309,7,871.0,1083.0,Train
309,8,864.0,1560.0,Train
309,9,1113.0,1446.0,Train
309,10,1285.0,1455.0,Train
309,11,1224.0,1475.0,Train
309,12,1369.0,1102.0,Train
309,13,1121.0,1292.0,Train
309,14,1089.0,1421.0,Train
309,15,1150.0,1455.0,Train
309,16,1099.0,1392.0,Train
309,17,1211.0,1252.0,Train
309,18,1269.0,1264.0,Train
309,19,1533.0,1398.0,Train
309,20,1345.0,1589.0,Train
309,21,1305.0,1718.0,Train
309,22,1224.0,1701.0,Train
309,23,1114.0,1634.0,Train
309,24,921.0,1388.0,Train
309,25,861.0,1166.0,Train
309,26,793.0,1152.0,Train
309,27,968.0,1168.0,Train
309,28,853.0,1168.0,Train
309,29,888.0,1155.0,Train
309,30,692.0,1072.0,Train
309,31,801.0,1228.0,Train
309,32,891.0,1755.0,Train
309,33,1130.0,1663.0,Train
309,34,1181.0,1573.0,Train
309,35,1161.0,1635.0,Train
309,36,1110.0,1324.0,Train
309,37,1100.0,1408.0,Train
309,38,1049.0,1347.0,Train
309,39,1083.0,1334.0,Train
309,40,1036.0,1386.0,Train
309,41,1069.0,1238.0,Train
309,42,1146.0,1269.0,Train
309,43,1177.0,1369.0,Train
309,44,1211.0,1421.0,Train
309,45,1123.0,1535.0,Train
309,46,1103.0,1663.0,Train
309,47,1076.0,1440.0,Train
309,48,982.0,1104.0,Train
309,49,865.0,952.0,Train
309,50,766.0,866.0,Train
309,51,965.0,862.0,Train
309,52,878.0,851.0,Train
309,53,897.0,855.0,Train
309,54,716.0,829.0,Train
309,55,796.0,1066.0,Train
309,56,937.0,1654.0,Train
309,57,1174.0,1532.0,Train
309,58,1251.0,1487.0,Train
309,59,1174.0,1520.0,Train
309,60,1221.0,1299.0,Train
309,61,1214.0,1082.0,Train
309,62,1069.0,1274.0,Train
309,63,1122.0,1337.0,Train
309,64,1083.0,1248.0,Train
309,65,1126.0,1239.0,Train
309,66,1103.0,1245.0,Train
309,67,1244.0,1258.0,Train
309,68,1224.0,1289.0,Train
309,69,1043.0,1302.0,Train
309,70,1117.0,1312.0,Train
309,71,1116.0,1248.0,Train
310,0,985.0,1003.0,Train
310,1,949.0,861.0,Train
310,2,1082.0,849.0,Train
310,3,1016.0,852.0,Train
310,4,931.0,842.0,Train
310,5,864.0,829.0,Train
310,6,736.0,634.0,Train
310,7,752.0,692.0,Train
310,8,975.0,913.0,Train
310,9,1214.0,909.0,Train
310,10,1214.0,1001.0,Train
310,11,1173.0,1072.0,Train
310,12,1292.0,992.0,Train
310,13,1123.0,842.0,Train
310,14,1052.0,868.0,Train
310,15,1103.0,931.0,Train
310,16,1181.0,869.0,Train
310,17,1119.0,848.0,Train
310,18,1028.0,833.0,Train
310,19,1109.0,966.0,Train
310,20,1133.0,1149.0,Train
310,21,969.0,1085.0,Train
310,22,1075.0,1213.0,Train
310,23,1046.0,1136.0,Train
310,24,928.0,1006.0,Train
310,25,870.0,886.0,Train
310,26,773.0,823.0,Train
310,27,898.0,813.0,Train
310,28,865.0,772.0,Train
310,29,891.0,637.0,Train
310,30,681.0,399.0,Train
310,31,712.0,497.0,Train
310,32,791.0,644.0,Train
310,33,776.0,564.0,Train
310,34,961.0,688.0,Train
310,35,1089.0,642.0,Train
310,36,1136.0,853.0,Train
310,37,918.0,628.0,Train
310,38,824.0,484.0,Train
310,39,829.0,433.0,Train
310,40,853.0,424.0,Train
310,41,855.0,411.0,Train
310,42,864.0,443.0,Train
310,43,958.0,580.0,Train
310,44,1164.0,836.0,Train
310,45,975.0,957.0,Train
310,46,1046.0,1095.0,Train
310,47,957.0,1037.0,Train
310,48,861.0,794.0,Train
310,49,766.0,612.0,Train
310,50,692.0,634.0,Train
310,51,891.0,640.0,Train
310,52,769.0,577.0,Train
310,53,840.0,561.0,Train
310,54,631.0,526.0,Train
310,55,789.0,692.0,Train
310,56,844.0,1225.0,Train
310,57,861.0,1187.0,Train
310,58,1019.0,1146.0,Train
310,59,1210.0,1184.0,Train
310,60,1231.0,992.0,Train
310,61,1060.0,899.0,Train
310,62,947.0,938.0,Train
310,63,993.0,989.0,Train
310,64,945.0,916.0,Train
310,65,998.0,903.0,Train
310,66,1077.0,941.0,Train
310,67,1292.0,1137.0,Train
310,68,1247.0,1139.0,Train
310,69,1144.0,1168.0,Train
310,70,1127.0,1279.0,Train
310,71,1085.0,1113.0,Train
311,0,931.0,830.0,Train
311,1,883.0,717.0,Train
311,2,831.0,764.0,Train
311,3,972.0,778.0,Train
311,4,903.0,673.0,Train
311,5,843.0,657.0,Train
311,6,689.0,600.0,Train
311,7,813.0,692.0,Train
311,8,841.0,1097.0,Train
311,9,1025.0,1037.0,Train
311,10,1041.0,1089.0,Train
311,11,1214.0,1175.0,Train
311,12,1291.0,944.0,Train
311,13,1181.0,861.0,Train
311,14,1203.0,1087.0,Train
311,15,1194.0,1095.0,Train
311,16,1235.0,881.0,Train
311,17,1289.0,840.0,Train
311,18,1312.0,971.0,Train
311,19,1433.0,1062.0,Train
311,20,1301.0,1264.0,Train
311,21,1093.0,1334.0,Train
311,22,1133.0,1365.0,Train
311,23,1025.0,1167.0,Train
311,24,901.0,951.0,Train
311,25,888.0,880.0,Train
311,26,804.0,833.0,Train
311,27,955.0,753.0,Train
311,28,854.0,744.0,Train
311,29,924.0,756.0,Train
311,30,749.0,583.0,Train
311,31,871.0,781.0,Train
311,32,965.0,1261.0,Train
311,33,1089.0,1142.0,Train
311,34,1066.0,1129.0,Train
311,35,1178.0,1104.0,Train
311,36,1279.0,954.0,Train
311,37,1113.0,1005.0,Train
311,38,1045.0,977.0,Train
311,39,1046.0,958.0,Train
311,40,1056.0,938.0,Train
311,41,1094.0,865.0,Train
311,42,1106.0,852.0,Train
311,43,1304.0,1076.0,Train
311,44,1143.0,1069.0,Train
311,45,1207.0,1117.0,Train
311,46,1153.0,1079.0,Train
311,47,1046.0,938.0,Train
311,48,978.0,730.0,Train
311,49,865.0,625.0,Train
311,50,790.0,592.0,Train
311,51,938.0,600.0,Train
311,52,910.0,583.0,Train
311,53,938.0,576.0,Train
311,54,719.0,444.0,Train
311,55,854.0,622.0,Train
311,56,938.0,1194.0,Train
311,57,1062.0,1165.0,Train
311,58,1150.0,1132.0,Train
311,59,1177.0,1241.0,Train
311,60,1261.0,1133.0,Train
311,61,1052.0,1235.0,Train
311,62,1099.0,1158.0,Train
311,63,1103.0,1148.0,Train
311,64,1117.0,1122.0,Train
311,65,1221.0,1117.0,Train
311,66,1214.0,1184.0,Train
311,67,1262.0,1388.0,Train
311,68,1147.0,1493.0,Train
311,69,1076.0,1373.0,Train
311,70,1143.0,1462.0,Train
311,71,1112.0,1344.0,Train
312,0,985.0,1120.0,Train
312,1,861.0,989.0,Train
312,2,793.0,948.0,Train
312,3,922.0,923.0,Train
312,4,871.0,903.0,Train
312,5,900.0,900.0,Train
312,6,715.0,779.0,Train
312,7,827.0,912.0,Train
312,8,1039.0,1354.0,Train
312,9,1160.0,1258.0,Train
312,10,1217.0,1043.0,Train
312,11,1110.0,1146.0,Train
312,12,1259.0,1031.0,Train
312,13,1201.0,1111.0,Train
312,14,1146.0,1235.0,Train
312,15,1144.0,1206.0,Train
312,16,1187.0,1151.0,Train
312,17,1257.0,1028.0,Train
312,18,1234.0,1135.0,Train
312,19,1265.0,1190.0,Train
312,20,1414.0,1263.0,Train
312,21,1232.0,1377.0,Train
312,22,1210.0,1337.0,Train
312,23,1205.0,1338.0,Train
312,24,1051.0,1043.0,Train
312,25,968.0,907.0,Train
312,26,897.0,871.0,Train
312,27,1006.0,864.0,Train
312,28,1022.0,825.0,Train
312,29,925.0,817.0,Train
312,30,786.0,638.0,Train
312,31,864.0,772.0,Train
312,32,942.0,1069.0,Train
312,33,1056.0,1005.0,Train
312,34,1177.0,967.0,Train
312,35,1237.0,999.0,Train
312,36,1234.0,1236.0,Train
312,37,1127.0,1120.0,Train
312,38,1109.0,1072.0,Train
312,39,1207.0,1209.0,Train
312,40,1288.0,1293.0,Train
312,41,1177.0,1281.0,Train
312,42,1133.0,1286.0,Train
312,43,1220.0,1296.0,Train
312,44,1221.0,1511.0,Train
312,45,1005.0,1580.0,Train
312,46,1049.0,1576.0,Train
312,47,1032.0,1427.0,Train
312,48,965.0,1306.0,Train
312,49,861.0,1280.0,Train
312,50,870.0,1223.0,Train
312,51,975.0,1081.0,Train
312,52,955.0,955.0,Train
312,53,881.0,918.0,Train
312,54,699.0,744.0,Train
312,55,811.0,801.0,Train
312,56,780.0,869.0,Train
312,57,843.0,810.0,Train
312,58,1009.0,755.0,Train
312,59,1167.0,889.0,Train
312,60,1143.0,1235.0,Train
312,61,1026.0,1012.0,Train
312,62,848.0,1006.0,Train
312,63,888.0,973.0,Train
312,64,861.0,983.0,Train
312,65,901.0,945.0,Train
312,66,989.0,1021.0,Train
312,67,1069.0,1175.0,Train
312,68,1238.0,1258.0,Train
312,69,1130.0,1356.0,Train
312,70,1150.0,1453.0,Train
312,71,1009.0,1347.0,Train
313,0,911.0,1044.0,Train
313,1,773.0,869.0,Train
313,2,726.0,839.0,Train
313,3,867.0,833.0,Train
313,4,806.0,811.0,Train
313,5,890.0,785.0,Train
313,6,685.0,686.0,Train
313,7,752.0,769.0,Train
313,8,854.0,1373.0,Train
313,9,1099.0,1421.0,Train
313,10,1187.0,1254.0,Train
313,11,1265.0,1290.0,Train
313,12,1419.0,1105.0,Train
313,13,1247.0,1205.0,Train
313,14,1059.0,1265.0,Train
313,15,1107.0,1360.0,Train
313,16,1109.0,1363.0,Train
313,17,1143.0,1273.0,Train
313,18,1102.0,1177.0,Train
313,19,1373.0,1440.0,Train
313,20,1330.0,1731.0,Train
313,21,1312.0,1720.0,Train
313,22,1258.0,1820.0,Train
313,23,1086.0,1628.0,Train
313,24,986.0,1315.0,Train
313,25,857.0,1236.0,Train
313,26,823.0,1158.0,Train
313,27,958.0,1174.0,Train
313,28,873.0,1127.0,Train
313,29,894.0,1104.0,Train
313,30,742.0,985.0,Train
313,31,847.0,1133.0,Train
313,32,968.0,1641.0,Train
313,33,1204.0,1421.0,Train
313,34,1188.0,1348.0,Train
313,35,1217.0,1625.0,Train
313,36,1394.0,1274.0,Train
313,37,1275.0,1289.0,Train
313,38,1182.0,1393.0,Train
313,39,1167.0,1490.0,Train
313,40,1282.0,1490.0,Train
313,41,1258.0,1398.0,Train
313,42,1311.0,1369.0,Train
313,43,1447.0,1405.0,Train
313,44,1339.0,1548.0,Train
313,45,1201.0,1801.0,Train
313,46,1197.0,1925.0,Train
313,47,1150.0,1683.0,Train
313,48,1012.0,1427.0,Train
313,49,931.0,1292.0,Train
313,50,867.0,1235.0,Train
313,51,1000.0,1194.0,Train
313,52,968.0,1181.0,Train
313,53,958.0,1168.0,Train
313,54,814.0,1100.0,Train
313,55,935.0,1241.0,Train
313,56,944.0,1747.0,Train
313,57,1261.0,1683.0,Train
313,58,1336.0,1570.0,Train
313,59,1410.0,1500.0,Train
313,60,1457.0,1347.0,Train
313,61,1194.0,1363.0,Train
313,62,1191.0,1516.0,Train
313,63,1183.0,1430.0,Train
313,64,1137.0,1421.0,Train
313,65,1178.0,1449.0,Train
313,66,1140.0,1437.0,Train
313,67,1308.0,1570.0,Train
313,68,1490.0,1759.0,Train
313,69,1366.0,1695.0,Train
313,70,1298.0,1814.0,Train
313,71,1146.0,1576.0,Train
314,0,1036.0,1424.0,Train
314,1,927.0,1220.0,Train
314,2,830.0,1126.0,Train
314,3,995.0,1050.0,Train
314,4,927.0,1018.0,Train
314,5,971.0,1006.0,Train
314,6,769.0,961.0,Train
314,7,891.0,979.0,Train
314,8,1039.0,1382.0,Train
314,9,1173.0,1322.0,Train
314,10,1332.0,1068.0,Train
314,11,1308.0,1455.0,Train
314,12,1436.0,1267.0,Train
314,13,1220.0,1468.0,Train
314,14,1245.0,1420.0,Train
314,15,1114.0,1464.0,Train
314,16,1040.0,1334.0,Train
314,17,1156.0,1244.0,Train
314,18,1234.0,1397.0,Train
314,19,1329.0,1481.0,Train
314,20,1194.0,1657.0,Train
314,21,1157.0,1725.0,Train
314,22,1201.0,1979.0,Train
314,23,1143.0,1788.0,Train
314,24,1005.0,1545.0,Train
314,25,895.0,1363.0,Train
314,26,840.0,1290.0,Train
314,27,958.0,1222.0,Train
314,28,908.0,1225.0,Train
314,29,897.0,1245.0,Train
314,30,754.0,1152.0,Train
314,31,904.0,1273.0,Train
314,32,944.0,1775.0,Train
314,33,1087.0,1785.0,Train
314,34,1080.0,1676.0,Train
314,35,1180.0,1677.0,Train
314,36,1285.0,1399.0,Train
314,37,1251.0,1308.0,Train
314,38,1140.0,1529.0,Train
314,39,1248.0,1545.0,Train
314,40,1134.0,1439.0,Train
314,41,1116.0,1228.0,Train
314,42,1204.0,1229.0,Train
314,43,1319.0,1312.0,Train
314,44,1127.0,1364.0,Train
314,45,1072.0,1603.0,Train
314,46,1065.0,1813.0,Train
314,47,1107.0,1739.0,Train
314,48,989.0,1462.0,Train
314,49,887.0,1229.0,Train
314,50,884.0,1164.0,Train
314,51,1002.0,1110.0,Train
314,52,942.0,1091.0,Train
314,53,838.0,1094.0,Train
314,54,715.0,938.0,Train
314,55,783.0,1035.0,Train
314,56,951.0,1242.0,Train
314,57,1050.0,1161.0,Train
314,58,1096.0,1024.0,Train
314,59,1298.0,1181.0,Train
314,60,1315.0,1341.0,Train
314,61,1116.0,1156.0,Train
314,62,1139.0,1094.0,Train
314,63,1028.0,1161.0,Train
314,64,1127.0,1209.0,Train
314,65,1134.0,1258.0,Train
314,66,1144.0,1420.0,Train
314,67,1228.0,1488.0,Train
314,68,1244.0,1775.0,Train
314,69,1012.0,2175.0,Train
314,70,1029.0,2364.0,Train
314,71,1005.0,2148.0,Train
315,0,975.0,2046.0,Train
315,1,898.0,1958.0,Train
315,2,996.0,1717.0,Train
315,3,894.0,1542.0,Train
315,4,911.0,1331.0,Train
315,5,871.0,1232.0,Train
315,6,709.0,1046.0,Train
315,7,717.0,920.0,Train
315,8,789.0,1049.0,Train
315,9,924.0,1098.0,Train
315,10,982.0,1024.0,Train
315,11,1063.0,968.0,Train
315,12,1103.0,993.0,Train
315,13,978.0,976.0,Train
315,14,888.0,977.0,Train
315,15,844.0,1059.0,Train
315,16,835.0,964.0,Train
315,17,874.0,855.0,Train
315,18,921.0,929.0,Train
315,19,930.0,999.0,Train
315,20,1086.0,1210.0,Train
315,21,1042.0,1440.0,Train
315,22,1002.0,1535.0,Train
315,23,1021.0,1513.0,Train
315,24,887.0,1296.0,Train
315,25,837.0,1082.0,Train
315,26,742.0,945.0,Train
315,27,901.0,932.0,Train
315,28,837.0,922.0,Train
315,29,827.0,938.0,Train
315,30,689.0,820.0,Train
315,31,720.0,913.0,Train
315,32,827.0,1305.0,Train
315,33,1130.0,1287.0,Train
315,34,1231.0,1168.0,Train
315,35,1035.0,1137.0,Train
315,36,1312.0,956.0,Train
315,37,1157.0,1140.0,Train
315,38,1089.0,1171.0,Train
315,39,1049.0,1147.0,Train
315,40,1030.0,1089.0,Train
315,41,1032.0,964.0,Train
315,42,1123.0,1019.0,Train
315,43,1231.0,1070.0,Train
315,44,1316.0,1190.0,Train
315,45,1109.0,1330.0,Train
315,46,1096.0,1599.0,Train
315,47,1110.0,1363.0,Train
315,48,1072.0,1209.0,Train
315,49,924.0,1021.0,Train
315,50,804.0,942.0,Train
315,51,999.0,910.0,Train
315,52,938.0,913.0,Train
315,53,881.0,932.0,Train
315,54,737.0,804.0,Train
315,55,790.0,897.0,Train
315,56,966.0,1491.0,Train
315,57,1083.0,1369.0,Train
315,58,1197.0,1344.0,Train
315,59,1288.0,1497.0,Train
315,60,1235.0,1261.0,Train
315,61,1150.0,1301.0,Train
315,62,1110.0,1280.0,Train
315,63,1146.0,1155.0,Train
315,64,1157.0,1172.0,Train
315,65,1161.0,1069.0,Train
315,66,1235.0,1168.0,Train
315,67,1369.0,1203.0,Train
315,68,1230.0,1357.0,Train
315,69,1167.0,1452.0,Train
315,70,1181.0,1473.0,Train
315,71,1126.0,1242.0,Train
316,0,961.0,1043.0,Train
316,1,898.0,845.0,Train
316,2,777.0,801.0,Train
316,3,938.0,791.0,Train
316,4,907.0,747.0,Train
316,5,874.0,734.0,Train
316,6,682.0,666.0,Train
316,7,783.0,852.0,Train
316,8,864.0,1274.0,Train
316,9,1234.0,1206.0,Train
316,10,1221.0,1191.0,Train
316,11,1272.0,1187.0,Train
316,12,1250.0,932.0,Train
316,13,1130.0,1002.0,Train
316,14,1123.0,1002.0,Train
316,15,1191.0,1001.0,Train
316,16,1091.0,1015.0,Train
316,17,1124.0,992.0,Train
316,18,1130.0,1140.0,Train
316,19,1201.0,1209.0,Train
316,20,1245.0,1369.0,Train
316,21,1130.0,1482.0,Train
316,22,1113.0,1494.0,Train
316,23,1140.0,1284.0,Train
316,24,1029.0,1152.0,Train
316,25,890.0,903.0,Train
316,26,815.0,817.0,Train
316,27,973.0,804.0,Train
316,28,887.0,794.0,Train
316,29,914.0,794.0,Train
316,30,762.0,665.0,Train
316,31,887.0,906.0,Train
316,32,1032.0,1274.0,Train
316,33,1181.0,1300.0,Train
316,34,1325.0,1322.0,Train
316,35,1144.0,1405.0,Train
316,36,1274.0,1130.0,Train
316,37,1126.0,1113.0,Train
316,38,1220.0,1107.0,Train
316,39,1224.0,1094.0,Train
316,40,1143.0,1286.0,Train
316,41,1147.0,1299.0,Train
316,42,1213.0,1433.0,Train
316,43,1258.0,1299.0,Train
316,44,1130.0,1299.0,Train
316,45,1167.0,1523.0,Train
316,46,1126.0,1603.0,Train
316,47,1137.0,1478.0,Train
316,48,1012.0,1271.0,Train
316,49,904.0,1101.0,Train
316,50,878.0,1028.0,Train
316,51,1012.0,987.0,Train
316,52,925.0,974.0,Train
316,53,999.0,976.0,Train
316,54,796.0,840.0,Train
316,55,833.0,1084.0,Train
316,56,1008.0,1504.0,Train
316,57,1245.0,1459.0,Train
316,58,1447.0,1379.0,Train
316,59,1383.0,1491.0,Train
316,60,1404.0,1175.0,Train
316,61,1259.0,1184.0,Train
316,62,1235.0,1207.0,Train
316,63,1349.0,1297.0,Train
316,64,1265.0,1366.0,Train
316,65,1214.0,1322.0,Train
316,66,1272.0,1341.0,Train
316,67,1392.0,1379.0,Train
316,68,1334.0,1363.0,Train
316,69,1164.0,1420.0,Train
316,70,1161.0,1440.0,Train
316,71,1197.0,1308.0,Train
317,0,1039.0,1120.0,Train
317,1,1009.0,958.0,Train
317,2,1019.0,878.0,Train
317,3,1038.0,840.0,Train
317,4,989.0,833.0,Train
317,5,928.0,798.0,Train
317,6,810.0,705.0,Train
317,7,828.0,708.0,Train
317,8,985.0,960.0,Train
317,9,1124.0,989.0,Train
317,10,1110.0,1053.0,Train
317,11,1272.0,1190.0,Train
317,12,1288.0,1220.0,Train
317,13,1197.0,999.0,Train
317,14,1245.0,851.0,Train
317,15,1221.0,903.0,Train
317,16,1167.0,897.0,Train
317,17,1059.0,1053.0,Train
317,18,1140.0,1145.0,Train
317,19,1262.0,1315.0,Train
317,20,1288.0,1459.0,Train
317,21,1244.0,1500.0,Train
317,22,1161.0,1522.0,Train
317,23,1079.0,1402.0,Train
317,24,965.0,1330.0,Train
317,25,901.0,1152.0,Train
317,26,891.0,1047.0,Train
317,27,962.0,980.0,Train
317,28,888.0,851.0,Train
317,29,935.0,782.0,Train
317,30,760.0,666.0,Train
317,31,746.0,705.0,Train
317,32,829.0,775.0,Train
317,33,907.0,766.0,Train
317,34,1089.0,861.0,Train
317,35,1167.0,933.0,Train
317,36,1069.0,824.0,Train
317,37,837.0,590.0,Train
317,38,786.0,590.0,Train
317,39,838.0,552.0,Train
317,40,881.0,526.0,Train
317,41,850.0,567.0,Train
317,42,958.0,670.0,Train
317,43,954.0,785.0,Train
317,44,1151.0,920.0,Train
317,45,1184.0,1033.0,Train
317,46,1137.0,1177.0,Train
317,47,1053.0,1065.0,Train
317,48,968.0,916.0,Train
317,49,887.0,756.0,Train
317,50,804.0,689.0,Train
317,51,934.0,693.0,Train
317,52,863.0,664.0,Train
317,53,837.0,641.0,Train
317,54,716.0,574.0,Train
317,55,764.0,650.0,Train
317,56,857.0,1078.0,Train
317,57,1106.0,1072.0,Train
317,58,1268.0,1011.0,Train
317,59,1098.0,1113.0,Train
317,60,1251.0,912.0,Train
317,61,1153.0,976.0,Train
317,62,1120.0,1032.0,Train
317,63,1180.0,948.0,Train
317,64,1086.0,993.0,Train
317,65,988.0,1030.0,Train
317,66,1173.0,1089.0,Train
317,67,1312.0,1091.0,Train
317,68,1373.0,1123.0,Train
317,69,1204.0,1287.0,Train
317,70,1183.0,1293.0,Train
317,71,1130.0,1076.0,Train
318,0,1002.0,858.0,Train
318,1,894.0,717.0,Train
318,2,827.0,645.0,Train
318,3,989.0,616.0,Train
318,4,911.0,593.0,Train
318,5,884.0,622.0,Train
318,6,712.0,561.0,Train
318,7,824.0,680.0,Train
318,8,887.0,1142.0,Train
318,9,1043.0,1193.0,Train
318,10,1198.0,1087.0,Train
318,11,1251.0,1204.0,Train
318,12,1251.0,1047.0,Train
318,13,1164.0,1228.0,Train
318,14,1233.0,1242.0,Train
318,15,1198.0,1209.0,Train
318,16,1254.0,1226.0,Train
318,17,1301.0,1216.0,Train
318,18,1346.0,1232.0,Train
318,19,1591.0,1172.0,Train
318,20,1211.0,1219.0,Train
318,21,1107.0,1389.0,Train
318,22,1130.0,1296.0,Train
318,23,998.0,1057.0,Train
318,24,935.0,855.0,Train
318,25,831.0,705.0,Train
318,26,800.0,631.0,Train
318,27,918.0,610.0,Train
318,28,857.0,586.0,Train
318,29,878.0,612.0,Train
318,30,689.0,577.0,Train
318,31,774.0,756.0,Train
318,32,887.0,1215.0,Train
318,33,1217.0,1178.0,Train
318,34,1302.0,1155.0,Train
318,35,1319.0,1212.0,Train
318,36,1358.0,916.0,Train
318,37,1258.0,1021.0,Train
318,38,1097.0,1066.0,Train
318,39,1123.0,1057.0,Train
318,40,1103.0,829.0,Train
318,41,1157.0,913.0,Train
318,42,1217.0,992.0,Train
318,43,1302.0,1094.0,Train
318,44,1210.0,1325.0,Train
318,45,1171.0,1446.0,Train
318,46,1198.0,1412.0,Train
318,47,1061.0,1190.0,Train
318,48,989.0,948.0,Train
318,49,858.0,775.0,Train
318,50,817.0,657.0,Train
318,51,944.0,615.0,Train
318,52,979.0,603.0,Train
318,53,853.0,638.0,Train
318,54,715.0,619.0,Train
318,55,763.0,733.0,Train
318,56,958.0,983.0,Train
318,57,1046.0,1021.0,Train
318,58,1258.0,1082.0,Train
318,59,1210.0,1143.0,Train
318,60,1325.0,1191.0,Train
318,61,1269.0,1137.0,Train
318,62,1197.0,1138.0,Train
318,63,1151.0,1212.0,Train
318,64,1045.0,1223.0,Train
318,65,1143.0,1223.0,Train
318,66,1140.0,1219.0,Train
318,67,1190.0,1286.0,Train
318,68,1188.0,1459.0,Train
318,69,1082.0,1720.0,Train
318,70,1022.0,1670.0,Train
318,71,1127.0,1385.0,Train
319,0,1032.0,1161.0,Train
319,1,931.0,964.0,Train
319,2,870.0,951.0,Train
319,3,1022.0,861.0,Train
319,4,968.0,881.0,Train
319,5,858.0,830.0,Train
319,6,748.0,651.0,Train
319,7,823.0,712.0,Train
319,8,872.0,886.0,Train
319,9,914.0,753.0,Train
319,10,955.0,730.0,Train
319,11,1005.0,861.0,Train
319,12,1049.0,964.0,Train
319,13,955.0,823.0,Train
319,14,891.0,829.0,Train
319,15,868.0,882.0,Train
319,16,840.0,765.0,Train
319,17,862.0,772.0,Train
319,18,853.0,821.0,Train
319,19,1012.0,1040.0,Train
319,20,1100.0,1136.0,Train
319,21,1143.0,1287.0,Train
319,22,1046.0,1280.0,Train
319,23,972.0,1184.0,Train
319,24,958.0,1158.0,Train
319,25,878.0,808.0,Train
319,26,814.0,720.0,Train
319,27,912.0,696.0,Train
319,28,867.0,663.0,Train
319,29,850.0,702.0,Train
319,30,719.0,624.0,Train
319,31,736.0,602.0,Train
319,32,891.0,752.0,Train
319,33,1001.0,657.0,Train
319,34,1086.0,640.0,Train
319,35,1063.0,705.0,Train
319,36,1171.0,909.0,Train
319,37,1002.0,810.0,Train
319,38,1066.0,770.0,Train
319,39,1070.0,907.0,Train
319,40,1012.0,1021.0,Train
319,41,1042.0,1046.0,Train
319,42,1073.0,1133.0,Train
319,43,1245.0,1283.0,Train
319,44,1227.0,1488.0,Train
319,45,1147.0,1679.0,Train
319,46,1072.0,1608.0,Train
319,47,1029.0,1442.0,Train
319,48,959.0,1408.0,Train
319,49,927.0,1283.0,Train
319,50,863.0,1207.0,Train
319,51,959.0,1146.0,Train
319,52,924.0,1002.0,Train
319,53,935.0,871.0,Train
319,54,776.0,820.0,Train
319,55,784.0,821.0,Train
319,56,817.0,977.0,Train
319,57,885.0,865.0,Train
319,58,961.0,967.0,Train
319,59,1076.0,1111.0,Train
319,60,1106.0,1094.0,Train
319,61,834.0,1027.0,Train
319,62,802.0,945.0,Train
319,63,931.0,1012.0,Train
319,64,878.0,1027.0,Train
319,65,928.0,1022.0,Train
319,66,942.0,1108.0,Train
319,67,1060.0,1187.0,Train
319,68,1227.0,1494.0,Train
319,69,1185.0,1779.0,Train
319,70,1107.0,1688.0,Train
319,71,1086.0,1491.0,Train
320,0,942.0,1399.0,Train
320,1,850.0,1191.0,Train
320,2,752.0,983.0,Train
320,3,924.0,858.0,Train
320,4,772.0,862.0,Train
320,5,878.0,862.0,Train
320,6,732.0,820.0,Train
320,7,742.0,807.0,Train
320,8,911.0,1040.0,Train
320,9,1160.0,1018.0,Train
320,10,1322.0,839.0,Train
320,11,1254.0,865.0,Train
320,12,1434.0,881.0,Train
320,13,1161.0,801.0,Train
320,14,1056.0,791.0,Train
320,15,1133.0,798.0,Train
320,16,1036.0,836.0,Train
320,17,1046.0,883.0,Train
320,18,1174.0,1079.0,Train
320,19,1215.0,1367.0,Train
320,20,1164.0,1462.0,Train
320,21,1231.0,1405.0,Train
320,22,1134.0,1281.0,Train
320,23,1116.0,1229.0,Train
320,24,955.0,1149.0,Train
320,25,881.0,987.0,Train
320,26,844.0,899.0,Train
320,27,1002.0,884.0,Train
320,28,834.0,890.0,Train
320,29,914.0,862.0,Train
320,30,780.0,747.0,Train
320,31,810.0,673.0,Train
320,32,951.0,961.0,Train
320,33,1157.0,949.0,Train
320,34,1251.0,974.0,Train
320,35,1301.0,935.0,Train
320,36,1262.0,1040.0,Train
